Date,State,Confirmed,Recovered,Deceased
2020-05-17,Gujarat,11387,4499,659
2020-05-17,Haryana,916,555,14
2020-05-17,Himachal Pradesh,84,40,3
2020-05-17,Jammu and Kashmir,1185,575,13
2020-05-17,Jharkhand,232,113,3
2020-05-17,Karnataka,1168,509,37
2020-05-17,Kerala,602,497,4
2020-05-17,Ladakh,43,24,0
2020-05-17,Madhya Pradesh,5004,2403,249
2020-05-17,Maharashtra,33055,7688,1199
2020-05-17,Manipur,7,2,0
2020-05-17,Meghalaya,13,11,1
2020-05-17,Mizoram,1,1,0
2020-05-17,Odisha,861,220,4
2020-05-17,Puducherry,18,9,0
2020-05-17,Punjab,1975,1366,35
2020-05-17,Rajasthan,5176,2994,131
2020-05-17,Tamil Nadu,11233,4172,80
2020-05-17,Telangana,1562,1001,34
2020-05-17,Tripura,168,85,0
2020-05-17,Uttar Pradesh,4487,2636,112
2020-05-17,Uttarakhand,93,52,1
2020-05-17,West Bengal,2715,962,238
2020-05-18,Andaman and Nicobar Islands,33,33,0
2020-05-18,Andhra Pradesh,2449,1552,50
2020-05-18,Arunachal Pradesh,1,1,0
2020-05-18,Assam,116,50,4
2020-05-18,Bihar,1454,517,9
2020-05-18,Chandigarh,196,54,3
2020-05-18,Chhattisgarh,119,59,0
2020-05-18,Dadra and Nagar Haveli and Daman and Diu,2,1,0
2020-05-18,Delhi,10347,4493,160
2020-05-18,Goa,38,7,0
2020-05-18,Gujarat,11753,4804,694
2020-05-18,Haryana,934,591,14
2020-05-18,Himachal Pradesh,94,42,3
2020-05-18,Jammu and Kashmir,1292,609,15
2020-05-18,Jharkhand,238,127,3
2020-05-18,Karnataka,1276,530,37
2020-05-18,Kerala,631,497,4
2020-05-18,Ladakh,43,43,0
2020-05-18,Madhya Pradesh,5263,2435,253
2020-05-18,Maharashtra,35060,8437,1250
2020-05-18,Manipur,7,2,0
2020-05-18,Meghalaya,13,12,1
2020-05-18,Mizoram,1,1,0
2020-05-18,Odisha,909,277,4
2020-05-18,Puducherry,18,9,0
2020-05-18,Punjab,1991,1547,37
2020-05-18,Rajasthan,5481,3157,138
2020-05-18,Tamil Nadu,11769,4406,83
2020-05-18,Telangana,1603,1011,34
2020-05-18,Tripura,168,89,0
2020-05-18,Uttar Pradesh,4628,2783,118
2020-05-18,Uttarakhand,97,52,1
2020-05-18,West Bengal,2862,1009,244
2020-05-19,Andaman and Nicobar Islands,33,33,0
2020-05-19,Andhra Pradesh,2563,1690,52
2020-05-19,Arunachal Pradesh,1,1,0
2020-05-19,Assam,158,50,4
2020-05-19,Bihar,1550,517,9
2020-05-19,Chandigarh,199,57,3
2020-05-19,Chhattisgarh,124,59,0
2020-05-19,Dadra and Nagar Haveli and Daman and Diu,2,1,0
2020-05-19,Delhi,10847,4758,166
2020-05-19,Goa,46,7,0
2020-05-19,Gujarat,12148,5043,719
2020-05-19,Haryana,970,620,14
2020-05-19,Himachal Pradesh,96,47,4
2020-05-19,Jammu and Kashmir,1320,647,17
2020-05-19,Jharkhand,261,127,3
2020-05-19,Karnataka,1430,543,40
2020-05-19,Kerala,643,497,4
2020-05-19,Ladakh,43,43,0
2020-05-19,Madhya Pradesh,5494,2631,259
2020-05-19,Maharashtra,37143,9639,1326
2020-05-19,Manipur,9,2,0
2020-05-19,Meghalaya,13,12,1
2020-05-19,Mizoram,1,1,0
2020-05-19,Odisha,1011,307,5
2020-05-19,Puducherry,23,10,0
2020-05-19,Punjab,2013,1642,38
2020-05-19,Rajasthan,5819,3276,143
2020-05-19,Tamil Nadu,12457,4895,86
2020-05-19,Telangana,1645,1020,38
2020-05-19,Tripura,180,116,0
2020-05-19,Uttar Pradesh,4949,2918,123
2020-05-19,Uttarakhand,115,52,1
2020-05-19,West Bengal,2999,1077,250
2020-05-20,Andaman and Nicobar Islands,33,33,0
2020-05-20,Andhra Pradesh,2634,1733,53
2020-05-20,Arunachal Pradesh,1,1,0
2020-05-20,Assam,189,57,4
2020-05-20,Bihar,2004,594,9
2020-05-20,Chandigarh,202,136,3
2020-05-20,Chhattisgarh,142,59,0
2020-05-20,Dadra and Nagar Haveli and Daman and Diu,2,1,0
2020-05-20,Delhi,11381,5200,176
2020-05-20,Goa,50,7,0
2020-05-20,Gujarat,12546,5219,749
2020-05-20,Haryana,999,641,14
2020-05-20,Himachal Pradesh,115,50,4
2020-05-20,Jammu and Kashmir,1393,678,18
2020-05-20,Jharkhand,304,129,3
2020-05-20,Karnataka,1497,556,41
2020-05-20,Kerala,667,502,4
2020-05-20,Ladakh,44,43,0
2020-05-20,Madhya Pradesh,5766,2734,268
2020-05-20,Maharashtra,39304,10318,1391
2020-05-20,Manipur,25,2,0
2020-05-20,Meghalaya,15,12,1
2020-05-20,Mizoram,1,1,0
2020-05-20,Odisha,1085,343,6
2020-05-20,Puducherry,24,10,0
2020-05-20,Punjab,2016,1794,38
2020-05-20,Rajasthan,5990,3343,147
2020-05-20,Tamil Nadu,13200,5882,89
2020-05-20,Telangana,1672,1022,40
2020-05-20,Tripura,180,116,0
2020-05-20,Uttar Pradesh,5198,3066,127
2020-05-20,Uttarakhand,130,53,1
2020-05-20,West Bengal,3141,1139,253
2020-05-21,Andaman and Nicobar Islands,33,33,0
2020-05-21,Andhra Pradesh,2679,1774,54
2020-05-21,Arunachal Pradesh,1,1,0
2020-05-21,Assam,211,63,4
2020-05-21,Bihar,2215,594,9
2020-05-21,Chandigarh,218,178,3
2020-05-21,Chhattisgarh,156,59,0
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,2,1,0
2020-05-21,Delhi,11952,5575,194
2020-05-21,Goa,52,7,0
2020-05-21,Gujarat,12917,5488,773
2020-05-21,Haryana,1036,681,14
2020-05-21,Himachal Pradesh,157,55,4
2020-05-21,Jammu and Kashmir,1452,684,20
2020-05-21,Jharkhand,317,136,3
2020-05-21,Karnataka,1640,571,41
2020-05-21,Kerala,691,510,4
2020-05-21,Ladakh,44,43,0
2020-05-21,Madhya Pradesh,6013,2844,272
2020-05-21,Maharashtra,41649,11726,1455
2020-05-21,Manipur,25,2,0
2020-05-21,Meghalaya,15,12,1
2020-05-21,Mizoram,1,1,0
2020-05-21,Odisha,1136,393,7
2020-05-21,Puducherry,24,10,0
2020-05-21,Punjab,2039,1819,39
2020-05-21,Rajasthan,6202,3424,151
2020-05-21,Tamil Nadu,13976,6282,96
2020-05-21,Telangana,1710,1045,45
2020-05-21,Tripura,182,148,0
2020-05-21,Uttar Pradesh,5538,3204,138
2020-05-21,Uttarakhand,149,53,1
2020-05-21,West Bengal,3235,1196,259
2020-05-22,Andaman and Nicobar Islands,33,33,0
2020-05-22,Andhra Pradesh,2741,1800,55
2020-05-22,Arunachal Pradesh,1,1,0
2020-05-22,Assam,226,63,4
2020-05-22,Bihar,2394,652,11
2020-05-22,Chandigarh,219,178,3
2020-05-22,Chhattisgarh,196,62,0
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,2,1,0
2020-05-22,Delhi,12612,5905,208
2020-05-22,Goa,54,16,0
2020-05-22,Gujarat,13280,5880,802
2020-05-22,Haryana,1073,706,16
2020-05-22,Himachal Pradesh,173,55,4
2020-05-22,Jammu and Kashmir,1492,720,20
2020-05-22,Jharkhand,337,136,3
2020-05-22,Karnataka,1778,597,41
2020-05-22,Kerala,733,512,5
2020-05-22,Ladakh,46,43,0
2020-05-22,Madhya Pradesh,6202,3089,273
2020-05-22,Maharashtra,44589,12583,1518
2020-05-22,Manipur,26,2,0
2020-05-22,Meghalaya,15,12,1
2020-05-22,Mizoram,1,1,0
2020-05-22,Odisha,1222,436,7
2020-05-22,Puducherry,27,10,0
2020-05-22,Punjab,2040,1847,39
2020-05-22,Rajasthan,6469,3619,153
2020-05-22,Tamil Nadu,14762,7128,100
2020-05-22,Telangana,1772,1052,48
2020-05-22,Tripura,182,152,0
2020-05-22,Uttar Pradesh,5758,3324,152
2020-05-22,Uttarakhand,157,53,1
2020-05-22,West Bengal,3370,1224,265
2020-05-23,Andaman and Nicobar Islands,33,33,0
2020-05-23,Andhra Pradesh,2788,1848,56
2020-05-23,Arunachal Pradesh,1,1,0
2020-05-23,Assam,347,65,4
2020-05-23,Bihar,2425,653,11
2020-05-23,Chandigarh,225,179,3
2020-05-23,Chhattisgarh,238,64,0
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-23,Delhi,13203,6275,231
2020-05-23,Goa,55,16,0
2020-05-23,Gujarat,13676,6169,829
2020-05-23,Haryana,1137,757,16
2020-05-23,Himachal Pradesh,190,57,4
2020-05-23,Jammu and Kashmir,1572,774,21
2020-05-23,Jharkhand,364,141,3
2020-05-23,Karnataka,1994,608,42
2020-05-23,Kerala,795,515,5
2020-05-23,Ladakh,49,43,0
2020-05-23,Madhya Pradesh,6403,3267,282
2020-05-23,Maharashtra,47197,13404,1578
2020-05-23,Manipur,29,2,0
2020-05-23,Meghalaya,15,12,1
2020-05-23,Mizoram,1,1,0
2020-05-23,Odisha,1303,497,7
2020-05-23,Puducherry,27,10,0
2020-05-23,Punjab,2056,1870,39
2020-05-23,Rajasthan,6717,3725,160
2020-05-23,Sikkim,2,0,0
2020-05-23,Tamil Nadu,15521,7491,105
2020-05-23,Telangana,1824,1077,49
2020-05-23,Tripura,198,152,0
2020-05-23,Uttar Pradesh,6040,3406,155
2020-05-23,Uttarakhand,248,55,1
2020-05-23,West Bengal,3498,1284,269
2020-05-24,Andaman and Nicobar Islands,33,33,0
2020-05-24,Andhra Pradesh,2854,1910,56
2020-05-24,Arunachal Pradesh,3,1,0
2020-05-24,Assam,393,66,4
2020-05-24,Bihar,2802,725,11
2020-05-24,Chandigarh,262,179,4
2020-05-24,Chhattisgarh,280,64,0
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-24,Delhi,13711,6548,261
2020-05-24,Goa,66,16,0
2020-05-24,Gujarat,14070,6412,858
2020-05-24,Haryana,1211,765,16
2020-05-24,Himachal Pradesh,208,59,4
2020-05-24,Jammu and Kashmir,1624,809,21
2020-05-24,Jharkhand,384,148,4
2020-05-24,Karnataka,2124,654,42
2020-05-24,Kerala,848,520,6
2020-05-24,Ladakh,52,43,0
2020-05-24,Madhya Pradesh,6698,3408,291
2020-05-24,Maharashtra,50238,14600,1636
2020-05-24,Manipur,32,4,0
2020-05-24,Meghalaya,15,12,1
2020-05-24,Mizoram,1,1,0
2020-05-24,Odisha,1370,550,7
2020-05-24,Puducherry,42,12,0
2020-05-24,Punjab,2071,1898,40
2020-05-24,Rajasthan,7003,3787,163
2020-05-24,Sikkim,2,0,0
2020-05-24,Tamil Nadu,16286,8324,113
2020-05-24,Telangana,1865,1101,53
2020-05-24,Tripura,201,165,0
2020-05-24,Uttar Pradesh,6291,3538,161
2020-05-24,Uttarakhand,321,58,3
2020-05-24,West Bengal,3706,1342,272
2020-05-25,Andaman and Nicobar Islands,33,33,0
2020-05-25,Andhra Pradesh,3022,1961,56
2020-05-25,Arunachal Pradesh,3,1,0
2020-05-25,Assam,549,71,4
2020-05-25,Bihar,2965,756,13
2020-05-25,Chandigarh,266,187,4
2020-05-25,Chhattisgarh,320,67,0
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-25,Delhi,14346,6779,276
2020-05-25,Goa,67,19,0
2020-05-25,Gujarat,14475,6636,888
2020-05-25,Haryana,1240,802,16
2020-05-25,Himachal Pradesh,228,63,4
2020-05-25,Jammu and Kashmir,1671,809,23
2020-05-25,Jharkhand,438,148,4
2020-05-25,Karnataka,2218,705,43
2020-05-25,Kerala,897,532,6
2020-05-25,Ladakh,53,43,0
2020-05-25,Madhya Pradesh,6892,3571,301
2020-05-25,Maharashtra,52674,15786,1696
2020-05-25,Manipur,36,4,0
2020-05-25,Meghalaya,17,12,1
2020-05-25,Mizoram,1,1,0
2020-05-25,Nagaland,3,0,0
2020-05-25,Odisha,1473,649,7
2020-05-25,Puducherry,52,17,0
2020-05-25,Punjab,2092,1913,40
2020-05-25,Rajasthan,7275,3995,167
2020-05-25,Sikkim,2,0,0
2020-05-25,Tamil Nadu,17091,8731,120
2020-05-25,Telangana,1931,1173,56
2020-05-25,Tripura,205,165,0
2020-05-25,Uttar Pradesh,6520,3660,169
2020-05-25,Uttarakhand,353,58,4
2020-05-25,West Bengal,3855,1417,278
2020-05-26,Andaman and Nicobar Islands,33,33,0
2020-05-26,Andhra Pradesh,3119,2086,57
2020-05-26,Arunachal Pradesh,3,1,0
2020-05-26,Assam,683,71,4
2020-05-26,Bihar,2999,800,14
2020-05-26,Chandigarh,278,187,4
2020-05-26,Chhattisgarh,388,79,0
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-26,Delhi,14758,6962,288
2020-05-26,Goa,67,28,0
2020-05-26,Gujarat,14836,7137,915
2020-05-26,Haryana,1332,824,16
2020-05-26,Himachal Pradesh,252,63,4
2020-05-26,Jammu and Kashmir,1762,833,24
2020-05-26,Jharkhand,464,153,4
2020-05-26,Karnataka,2319,764,43
2020-05-26,Kerala,964,542,7
2020-05-26,Ladakh,53,43,0
2020-05-26,Madhya Pradesh,7057,3689,306
2020-05-26,Maharashtra,54765,16954,1793
2020-05-26,Manipur,39,4,0
2020-05-26,Meghalaya,22,12,1
2020-05-26,Mizoram,1,1,0
2020-05-26,Nagaland,4,0,0
2020-05-26,Odisha,1553,733,7
2020-05-26,Puducherry,52,17,0
2020-05-26,Punjab,2117,1918,40
2020-05-26,Rajasthan,7511,4215,170
2020-05-26,Sikkim,2,0,0
2020-05-26,Tamil Nadu,17737,9342,131
2020-05-26,Telangana,2043,1293,57
2020-05-26,Tripura,239,165,0
2020-05-26,Uttar Pradesh,6747,3824,177
2020-05-26,Uttarakhand,404,64,4
2020-05-26,West Bengal,4048,1489,283
2020-05-27,Andaman and Nicobar Islands,33,33,0
2020-05-27,Andhra Pradesh,3253,2134,58
2020-05-27,Arunachal Pradesh,3,1,0
2020-05-27,Assam,784,96,4
2020-05-27,Bihar,3067,918,15
2020-05-27,Chandigarh,279,187,4
2020-05-27,Chhattisgarh,392,83,0
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-27,Delhi,15550,7272,303
2020-05-27,Goa,68,37,0
2020-05-27,Gujarat,15212,7547,938
2020-05-27,Haryana,1408,838,18
2020-05-27,Himachal Pradesh,278,66,6
2020-05-27,Jammu and Kashmir,1924,854,26
2020-05-27,Jharkhand,452,153,4
2020-05-27,Karnataka,2454,781,46
2020-05-27,Kerala,1004,552,7
2020-05-27,Ladakh,54,43,0
2020-05-27,Madhya Pradesh,7294,3927,314
2020-05-27,Maharashtra,56955,17918,1898
2020-05-27,Manipur,44,4,0
2020-05-27,Meghalaya,22,12,1
2020-05-27,Mizoram,1,1,0
2020-05-27,Nagaland,9,0,0
2020-05-27,Odisha,1629,812,7
2020-05-27,Puducherry,52,17,0
2020-05-27,Punjab,2150,1918,40
2020-05-27,Rajasthan,7792,4501,173
2020-05-27,Sikkim,2,0,0
2020-05-27,Tamil Nadu,18554,9909,137
2020-05-27,Telangana,2150,1330,63
2020-05-27,Tripura,249,165,0
2020-05-27,Uttar Pradesh,7014,3991,182
2020-05-27,Uttarakhand,473,79,4
2020-05-27,West Bengal,4232,1581,289
2020-05-28,Andaman and Nicobar Islands,33,33,0
2020-05-28,Andhra Pradesh,3381,2202,59
2020-05-28,Arunachal Pradesh,5,1,0
2020-05-28,Assam,881,112,4
2020-05-28,Bihar,3216,1050,15
2020-05-28,Chandigarh,289,189,4
2020-05-28,Chhattisgarh,426,83,0
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-28,Delhi,16574,7503,316
2020-05-28,Goa,69,38,0
2020-05-28,Gujarat,15579,8001,960
2020-05-28,Haryana,1531,881,19
2020-05-28,Himachal Pradesh,286,73,6
2020-05-28,Jammu and Kashmir,2039,859,27
2020-05-28,Jharkhand,458,153,4
2020-05-28,Karnataka,2569,834,46
2020-05-28,Kerala,1089,555,8
2020-05-28,Ladakh,74,43,0
2020-05-28,Madhya Pradesh,7487,4050,322
2020-05-28,Maharashtra,59553,18616,1983
2020-05-28,Manipur,55,4,0
2020-05-28,Meghalaya,23,12,1
2020-05-28,Mizoram,1,1,0
2020-05-28,Nagaland,18,0,0
2020-05-28,Odisha,1696,887,7
2020-05-28,Puducherry,56,17,0
2020-05-28,Punjab,2169,1946,40
2020-05-28,Rajasthan,8043,4754,180
2020-05-28,Sikkim,2,0,0
2020-05-28,Tamil Nadu,19381,10548,149
2020-05-28,Telangana,2267,1354,67
2020-05-28,Tripura,251,167,0
2020-05-28,Uttar Pradesh,7193,4215,197
2020-05-28,Uttarakhand,504,79,4
2020-05-28,West Bengal,4576,1671,295
2020-05-29,Andaman and Nicobar Islands,33,33,0
2020-05-29,Andhra Pradesh,3466,2303,60
2020-05-29,Arunachal Pradesh,5,1,0
2020-05-29,Assam,1058,134,4
2020-05-29,Bihar,3390,1209,15
2020-05-29,Chandigarh,289,189,4
2020-05-29,Chhattisgarh,439,100,1
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-29,Delhi,17679,7854,398
2020-05-29,Goa,69,41,0
2020-05-29,Gujarat,15951,8609,980
2020-05-29,Haryana,1748,940,19
2020-05-29,Himachal Pradesh,300,83,6
2020-05-29,Jammu and Kashmir,2167,875,28
2020-05-29,Jharkhand,540,216,5
2020-05-29,Karnataka,2817,894,46
2020-05-29,Kerala,1151,565,9
2020-05-29,Ladakh,74,43,0
2020-05-29,Madhya Pradesh,7679,4269,335
2020-05-29,Maharashtra,62235,26997,2099
2020-05-29,Manipur,59,6,0
2020-05-29,Meghalaya,33,12,1
2020-05-29,Mizoram,1,1,0
2020-05-29,Nagaland,25,0,0
2020-05-29,Odisha,1759,977,9
2020-05-29,Puducherry,58,23,0
2020-05-29,Punjab,2208,1949,42
2020-05-29,Rajasthan,8341,5183,184
2020-05-29,Sikkim,2,0,0
2020-05-29,Tamil Nadu,20255,11313,158
2020-05-29,Telangana,2436,1390,71
2020-05-29,Tripura,261,167,0
2020-05-29,Uttar Pradesh,7468,4410,201
2020-05-29,Uttarakhand,720,102,4
2020-05-29,West Bengal,4857,1778,302
2020-05-30,Andaman and Nicobar Islands,33,33,0
2020-05-30,Andhra Pradesh,3597,2358,60
2020-05-30,Arunachal Pradesh,6,1,0
2020-05-30,Assam,1217,172,4
2020-05-30,Bihar,3596,1311,21
2020-05-30,Chandigarh,289,199,4
2020-05-30,Chhattisgarh,471,102,1
2020-05-30,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-30,Delhi,18842,8083,416
2020-05-30,Goa,70,42,0
2020-05-30,Gujarat,16363,9230,1007
2020-05-30,Haryana,1950,971,20
2020-05-30,Himachal Pradesh,318,107,6
2020-05-30,Jammu and Kashmir,2344,908,28
2020-05-30,Jharkhand,614,256,5
2020-05-30,Karnataka,2958,997,47
2020-05-30,Kerala,1209,575,10
2020-05-30,Ladakh,77,43,0
2020-05-30,Madhya Pradesh,7925,4444,344
2020-05-30,Maharashtra,65175,28081,2198
2020-05-30,Manipur,60,6,0
2020-05-30,Meghalaya,33,12,1
2020-05-30,Mizoram,1,1,0
2020-05-30,Nagaland,36,0,0
2020-05-30,Odisha,1855,1050,9
2020-05-30,Puducherry,58,23,0
2020-05-30,Punjab,2244,1967,44
2020-05-30,Rajasthan,8593,5678,193
2020-05-30,Sikkim,2,0,0
2020-05-30,Tamil Nadu,21193,12000,164
2020-05-30,Telangana,2510,1421,77
2020-05-30,Tripura,278,172,0
2020-05-30,Uttar Pradesh,7724,4651,213
2020-05-30,Uttarakhand,753,102,5
2020-05-30,West Bengal,5206,1973,309
2020-05-31,Andaman and Nicobar Islands,33,33,0
2020-05-31,Andhra Pradesh,3707,2409,62
2020-05-31,Arunachal Pradesh,6,1,0
2020-05-31,Assam,1340,194,4
2020-05-31,Bihar,3838,1520,23
2020-05-31,Chandigarh,293,199,4
2020-05-31,Chhattisgarh,526,114,1
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,3,1,0
2020-05-31,Delhi,20137,8486,473
2020-05-31,Goa,71,44,0
2020-05-31,Gujarat,16801,9919,1038
2020-05-31,Haryana,2118,1048,20
2020-05-31,Himachal Pradesh,336,116,6
2020-05-31,Jammu and Kashmir,2449,927,28
2020-05-31,Jharkhand,655,256,5
2020-05-31,Karnataka,3257,1218,49
2020-05-31,Kerala,1270,590,10
2020-05-31,Ladakh,77,47,0
2020-05-31,Madhya Pradesh,8123,4842,351
2020-05-31,Maharashtra,67662,29329,2287
2020-05-31,Manipur,71,11,0
2020-05-31,Meghalaya,33,12,1
2020-05-31,Mizoram,1,1,0
2020-05-31,Nagaland,43,0,0
2020-05-31,Odisha,1984,1126,9
2020-05-31,Puducherry,71,25,0
2020-05-31,Punjab,2274,1987,45
2020-05-31,Rajasthan,8807,5971,194
2020-05-31,Sikkim,2,0,0
2020-05-31,Tamil Nadu,22342,12757,177
2020-05-31,Telangana,2709,1437,82
2020-05-31,Tripura,323,173,0
2020-05-31,Uttar Pradesh,8098,4843,217
2020-05-31,Uttarakhand,911,102,5
2020-05-31,West Bengal,5577,2160,317
2020-06-01,Andaman and Nicobar Islands,33,33,0
2020-06-01,Andhra Pradesh,3812,2443,64
2020-06-01,Arunachal Pradesh,29,0,0
2020-06-01,Assam,1486,293,4
2020-06-01,Bihar,3976,1741,23
2020-06-01,Chandigarh,297,214,4
2020-06-01,Chhattisgarh,575,121,1
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,4,1,0
2020-06-01,Delhi,21127,8754,523
2020-06-01,Goa,73,50,0
2020-06-01,Gujarat,17224,10780,1063
2020-06-01,Haryana,2383,1055,21
2020-06-01,Himachal Pradesh,345,118,6
2020-06-01,Jammu and Kashmir,2604,946,31
2020-06-01,Jharkhand,700,296,5
2020-06-01,Karnataka,3444,1318,50
2020-06-01,Kerala,1327,608,11
2020-06-01,Ladakh,77,47,0
2020-06-01,Madhya Pradesh,8317,5003,359
2020-06-01,Maharashtra,70020,30108,2363
2020-06-01,Manipur,83,11,0
2020-06-01,Meghalaya,34,12,1
2020-06-01,Mizoram,1,1,0
2020-06-01,Nagaland,43,0,0
2020-06-01,Odisha,2140,1245,9
2020-06-01,Puducherry,82,25,0
2020-06-01,Punjab,2312,2000,44
2020-06-01,Rajasthan,9076,6152,199
2020-06-01,Sikkim,2,0,0
2020-06-01,Tamil Nadu,23504,13170,188
2020-06-01,Telangana,2803,1500,88
2020-06-01,Tripura,430,173,0
2020-06-01,Uttar Pradesh,8384,5030,222
2020-06-01,Uttarakhand,963,222,5
2020-06-01,West Bengal,5848,2309,325
2020-06-02,Andaman and Nicobar Islands,33,33,0
2020-06-02,Andhra Pradesh,3927,2483,64
2020-06-02,Arunachal Pradesh,31,1,0
2020-06-02,Assam,1560,346,4
2020-06-02,Bihar,4127,1803,24
2020-06-02,Chandigarh,301,214,5
2020-06-02,Chhattisgarh,590,130,2
2020-06-02,Dadra and Nagar Haveli and Daman and Diu,4,1,0
2020-06-02,Delhi,22425,9251,556
2020-06-02,Goa,79,57,0
2020-06-02,Gujarat,17639,11894,1092
2020-06-02,Haryana,2679,1069,23
2020-06-02,Himachal Pradesh,350,136,6
2020-06-02,Jammu and Kashmir,2721,953,33
2020-06-02,Jharkhand,761,296,5
2020-06-02,Karnataka,3832,1393,50
2020-06-02,Kerala,1413,627,12
2020-06-02,Ladakh,81,47,1
2020-06-02,Madhya Pradesh,8454,5221,365
2020-06-02,Maharashtra,72307,31333,2466
2020-06-02,Manipur,89,14,0
2020-06-02,Meghalaya,36,12,1
2020-06-02,Mizoram,13,1,0
2020-06-02,Nagaland,49,0,0
2020-06-02,Odisha,2281,1325,9
2020-06-02,Puducherry,82,25,0
2020-06-02,Punjab,2353,2017,46
2020-06-02,Rajasthan,9349,6374,203
2020-06-02,Sikkim,2,0,0
2020-06-02,Tamil Nadu,24595,13706,201
2020-06-02,Telangana,2902,1535,92
2020-06-02,Tripura,478,173,0
2020-06-02,Uttar Pradesh,8752,5176,229
2020-06-02,Uttarakhand,1047,252,7
2020-06-02,West Bengal,6244,2413,335
2020-06-03,Andaman and Nicobar Islands,33,33,0
2020-06-03,Andhra Pradesh,4107,2533,68
2020-06-03,Arunachal Pradesh,40,1,0
2020-06-03,Assam,1831,422,4
2020-06-03,Bihar,4357,2025,25
2020-06-03,Chandigarh,301,214,5
2020-06-03,Chhattisgarh,654,170,2
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,12,1,0
2020-06-03,Delhi,23938,9550,615
2020-06-03,Goa,126,57,0
2020-06-03,Gujarat,18124,12212,1122
2020-06-03,Haryana,2981,1089,23
2020-06-03,Himachal Pradesh,366,146,6
2020-06-03,Jammu and Kashmir,2860,1007,34
2020-06-03,Jharkhand,803,297,5
2020-06-03,Karnataka,4099,1504,51
2020-06-03,Kerala,1495,651,12
2020-06-03,Ladakh,90,48,1
2020-06-03,Madhya Pradesh,8622,5445,372
2020-06-03,Maharashtra,74867,32329,2588
2020-06-03,Manipur,108,38,0
2020-06-03,Meghalaya,40,13,1
2020-06-03,Mizoram,14,1,0
2020-06-03,Nagaland,67,0,0
2020-06-03,Odisha,2424,1416,9
2020-06-03,Puducherry,93,33,0
2020-06-03,Punjab,2387,2029,47
2020-06-03,Rajasthan,9628,6683,209
2020-06-03,Sikkim,3,0,0
2020-06-03,Tamil Nadu,25881,14316,201
2020-06-03,Telangana,3031,1565,99
2020-06-03,Tripura,629,173,0
2020-06-03,Uttar Pradesh,8893,5257,230
2020-06-03,Uttarakhand,1089,259,8
2020-06-03,West Bengal,6584,2583,345
2020-06-04,Andaman and Nicobar Islands,33,33,0
2020-06-04,Andhra Pradesh,4248,2598,71
2020-06-04,Arunachal Pradesh,45,1,0
2020-06-04,Assam,2116,468,4
2020-06-04,Bihar,4483,2120,28
2020-06-04,Chandigarh,302,222,5
2020-06-04,Chhattisgarh,801,206,2
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,15,1,0
2020-06-04,Delhi,25297,9906,659
2020-06-04,Goa,166,57,0
2020-06-04,Gujarat,18616,12667,1155
2020-06-04,Haryana,3308,1123,24
2020-06-04,Himachal Pradesh,390,175,6
2020-06-04,Jammu and Kashmir,3145,1048,35
2020-06-04,Jharkhand,866,366,6
2020-06-04,Karnataka,4356,1610,55
2020-06-04,Kerala,1589,690,15
2020-06-04,Ladakh,94,48,1
2020-06-04,Madhya Pradesh,8796,5637,378
2020-06-04,Maharashtra,77800,33681,2711
2020-06-04,Manipur,124,38,0
2020-06-04,Meghalaya,40,13,1
2020-06-04,Mizoram,20,1,0
2020-06-04,Nagaland,89,0,0
2020-06-04,Odisha,2514,1481,9
2020-06-04,Puducherry,102,37,0
2020-06-04,Punjab,2426,2043,47
2020-06-04,Rajasthan,9838,7043,213
2020-06-04,Sikkim,3,0,0
2020-06-04,Tamil Nadu,27265,14901,224
2020-06-04,Telangana,3158,1596,105
2020-06-04,Tripura,653,173,0
2020-06-04,Uttar Pradesh,9260,5439,245
2020-06-04,Uttarakhand,1157,297,10
2020-06-04,West Bengal,6952,2771,355
2020-06-05,Andaman and Nicobar Islands,33,33,0
2020-06-05,Andhra Pradesh,4386,2634,73
2020-06-05,Arunachal Pradesh,49,1,0
2020-06-05,Assam,2244,518,4
2020-06-05,Bihar,4629,2233,29
2020-06-05,Chandigarh,309,273,5
2020-06-05,Chhattisgarh,891,231,2
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,15,1,0
2020-06-05,Delhi,26627,10323,708
2020-06-05,Goa,196,65,0
2020-06-05,Gujarat,19126,13011,1190
2020-06-05,Haryana,3624,1209,24
2020-06-05,Himachal Pradesh,400,185,6
